EPOCH_TIME,delta_T,GOOSE_ID,GOOSE DAT.SET,GOOSE LENGTH
1540201803,2.000119925,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201806,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201806,4.001230001,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201810,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201810,2.000420094,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201812,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201812,1.999769926,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201814,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201814,2.000800133,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201816,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201816,2.000309944,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201818,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201818,1.999789953,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201820,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201820,4.001199961,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201824,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201824,1.999710083,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201826,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201826,4.000180006,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201830,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201830,1.999949932,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201832,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201832,2.000339985,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201834,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201834,2.000839949,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201836,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201836,1.999360085,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201838,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201838,2.000809908,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201840,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201840,2.000670195,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201842,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201842,1.999389887,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201844,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201844,4.001049995,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201848,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201848,1.99980998,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201850,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201850,1.999819994,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201852,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201852,2.000380039,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201854,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201854,3.999449968,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201858,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201858,2.000469923,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201860,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201860,1.999670029,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201862,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201862,2.000449896,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201864,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201864,2.000790119,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201866,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201866,4.000240088,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201870,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201870,2.000709772,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201872,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201872,2.000400066,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201874,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201874,1.999760151,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201876,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201876,2.000829935,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201878,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201878,2.000249863,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201880,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201880,1.99980998,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201882,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201882,1.999870062,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201884,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201884,2.000540018,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201886,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201886,1.999629974,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201888,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201888,2.000440121,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201890,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201890,2.00075984,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201892,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201892,1.999629974,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201894,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201894,2.000620127,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201896,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201896,2.000769854,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201898,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201898,4.000110149,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201902,7.99E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201902,2.000720024,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201904,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201904,4.000159979,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201908,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201908,2.000460148,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201910,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201910,3.999519825,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201914,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201914,2.000440121,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201916,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201916,1.999729872,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201918,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201918,1.999790192,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201920,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201920,2.000439882,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201922,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201922,2.000380039,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201924,7.99E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201924,2.000500202,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201926,9.78E-06,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201926,2.00104022,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201928,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201928,2.000819921,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201930,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201930,1.9993999,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201932,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201932,2.000830173,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201934,8.99E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201934,2.00019002,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201936,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201936,1.99980998,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201938,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201938,1.999890089,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201940,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201940,2.000279903,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201942,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201942,1.999870062,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201944,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201944,1.99977994,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201946,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201946,2.000509977,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201948,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201948,1.999739885,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201950,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201950,2.000560045,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201952,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201952,2.000740051,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201954,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201954,4.000240088,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201958,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201958,2.00075984,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201960,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201960,2.000380039,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201962,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201962,1.99980998,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201964,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201964,2.000760078,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201966,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201966,2.000239849,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201968,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201968,1.999940157,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201970,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201970,2.000319958,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201972,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201972,1.999840021,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201974,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201974,1.999629974,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201976,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201976,2.00041008,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201978,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201978,2.000819921,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201980,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201980,1.999840021,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201982,2.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201982,2.000299931,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201984,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201984,2.000760078,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201986,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201986,4.001119852,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201990,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201990,2.000720024,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201992,9.01E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201992,2.00026989,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201994,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201994,1.999830008,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201996,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201996,2.000449896,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201998,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540201998,3.999410152,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202002,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202002,2.000479937,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202004,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202004,4.000080109,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202008,9.78E-06,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202008,2.000810146,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202010,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202010,1.999700069,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202012,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202012,4.001239777,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202016,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202016,2.00041008,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202018,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202018,4.000570059,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202022,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202022,2.000390053,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202024,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202024,1.999849796,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202026,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202026,1.999770164,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202028,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202028,2.000229836,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202030,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202030,1.999850035,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202032,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202032,2.000430107,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202034,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202034,4.000469923,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202038,1.00E-05,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202038,2.000459909,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202040,0,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
1540202040,2.000869989,ASNERIES1_CAL/Application/LLN0/Control_DataSet_2,ASNERIES1_CALApplication/LLN0$DataSet_2,207
